User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,ralphthjo,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,girlvirgo72,4/4/2020,positive,0.108333333
RT hamilton SCOOP Chinese drug traffickers have started selling knock off N95 masks that are in short supply because of,ronyeap,4/4/2020,neutral,0
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,Jedisk8r92,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,jlocascio,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,lord_lila,4/4/2020,positive,0.108333333
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,wellingtonfcm,4/4/2020,positive,0.108333333
RT BREAKING 10 million Americans lost their jobs in two weeks because of coronavirus,ArayAromaz,4/4/2020,neutral,0
RT People are waking up saying Wait a minute what do you mean I need a gun All of a sudden they re realizing that this af,Marc_Prada,4/4/2020,negative,-0.15625
RT This is how Putin is using the coronavirus to stay in power,xareeru,4/4/2020,neutral,0
RT President Trump has been making the coronavirus response all about himself for quite some time now,Chenyang_18,4/4/2020,neutral,0
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,NicholasYanes,4/4/2020,positive,0.108333333
RT EXCLUSIVE The notes also detailed Amazon s efforts to buy millions of protective masks to protect its workers from the coron,verticalrepeat,4/4/2020,positive,0.4
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,shaadmusa,4/4/2020,positive,0.108333333
RT This is how Putin is using the coronavirus to stay in power,CookCounty420,4/4/2020,neutral,0
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,KUWJChris,4/4/2020,positive,0.108333333
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,BoogyShore,4/4/2020,positive,0.125
RT People are waking up saying Wait a minute what do you mean I need a gun All of a sudden they re realizing that this af,kobie_wan,4/4/2020,negative,-0.15625
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,markstumpf,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,johnsilverz,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,IronRinn,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,brimajr,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,BegumChaCha,4/4/2020,positive,0.125
RT EXCLUSIVE The notes also detailed Amazon s efforts to buy millions of protective masks to protect its workers from the coron,Qbtta4,4/4/2020,positive,0.4
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,BoyinCurtis,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,vida86,4/4/2020,positive,0.125
RT EXCLUSIVE The notes also detailed Amazon s efforts to buy millions of protective masks to protect its workers from the coron,BlkCarmenSDiego,4/4/2020,positive,0.4
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,DSyphyr,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,CAFFREY1_USA,4/4/2020,positive,0.125
RT A cruise ship carrying two dead passengers and a dozen people infected with coronavirus just arrived in Miami,kingflame81,4/4/2020,negative,-0.2
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,JudyK63294302,4/4/2020,positive,0.125
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,mannucciao,4/4/2020,positive,0.125
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,HillaryLou1,4/4/2020,neutral,0
RT EXCLUSIVE The notes also detailed Amazon s efforts to buy millions of protective masks to protect its workers from the coron,Amacutnso,4/4/2020,positive,0.4
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,russelltim151,4/4/2020,positive,0.125
RT Victims are being deprived of hand sanitizer antibacterial soap and showers according to the National Domestic Violence Ho,BurmaDaze,4/4/2020,neutral,0
RT They re supplying them through the same exact supply chain through the same exact marketing mechanisms that they have with,BRAVVVEHEART,4/4/2020,positive,0.125
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,BRAVVVEHEART,4/4/2020,positive,0.108333333
RT New York had a grim day on Friday and the worst is still yet to come,BRAVVVEHEART,4/4/2020,negative,-0.621212121
RT People are experiencing a lot of emotions during the coronavirus outbreak but grief is the most important,Mistro_Kitkat,4/4/2020,positive,0.033333333
RT People are experiencing a lot of emotions during the coronavirus outbreak but grief is the most important,suzcamp,4/4/2020,positive,0.033333333
RT People are experiencing a lot of emotions during the coronavirus outbreak but grief is the most important,KannanJ010391,4/4/2020,positive,0.033333333
RT Reports of domestic abuse have spiked by about 30 since France went into lockdown in mid March,Carolicen,4/4/2020,neutral,0
RT France created a secret code word for domestic abuse victims to discreetly seek help in pharmacies,Carolicen,4/4/2020,negative,-0.2
RT The coronavirus has shuttered factories across the globe and lowered emissions significantly But it won t last for long ht,katiyar160,4/4/2020,positive,0.108333333
RT People are experiencing a lot of emotions during the coronavirus outbreak but grief is the most important,david_dpitts051,4/4/2020,positive,0.033333333
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,lorileistorm,4/4/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,SnowyAltitude,4/4/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,insertj0kehere,4/4/2020,neutral,0
RT Italy s coronavirus outbreak may have finally reached its peak,mixies11,4/4/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,big_perez,4/4/2020,neutral,0
RT hamilton SCOOP Chinese drug traffickers have started selling knock off N95 masks that are in short supply because of,L0L43376797,4/4/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,weyek,4/4/2020,neutral,0
RT I just landed at JFK after reporting on coronavirus in Milan and Lombardy the epicenter of Italy s outbreak for,Ibi1kanobi,4/4/2020,neutral,0
RT Coronavirus has broken a primary election in Wisconsin and could foreshadow a total disaster come No,alanrycroft,4/4/2020,neutral,0
RT Puerto Rico s health secretary says officials discovered a cache of urgently needed personal protective equipment at a hospita,TheLibertyLamp,4/4/2020,neutral,0
Coronavirus live updates Trump warns of a lot of death in coming week as U S cases top 300 000 via,JackConroy3906,4/4/2020,positive,0.318181818
RT Queen Elizabeth II will give a rare televised address on Sunday night to address the coronavirus pandemic Buckingham Palace s,sarunsrl,4/4/2020,positive,0.3
RT Walter Reed researchers join global search for coronavirus vaccine via,DrQuinn4realz,4/4/2020,neutral,0
RT California Gov Newsom said Saturday that he has a responsibility to ensure that testing for coronavirus in the state is impro,evahagendazs,4/4/2020,neutral,0
Coronavirus live updates Trump warns of a lot of death in coming week as U S cases top 300 000 via,danvzla,4/4/2020,positive,0.318181818
RT We re trying to balance the emotional and physical health of our counselors with the needs of our callers and our chat visito,Denise82031906,4/4/2020,neutral,0
RT Seeking coronavirus relief firm with Kushner ties emails Trump admin via,annlarraine,4/4/2020,negative,-0.2
CYDY IBB XBI GILD HIV dr,ChrisWelter6,4/4/2020,neutral,0
RT WATCH Firefighters applaud healthcare workers who are fighting coronavirus at Elmhurst hospital in New York City,MrBill_Resists,4/4/2020,positive,0.136363636
RT Gender affirming surgeries are being postponed indefinitely leaving some transgender individuals who have spent years prepa,Jim63828455,4/4/2020,negative,-0.1
RT Grifter son in law hard at work Seeking coronavirus relief firm with Kushner ties emails Trump admin,baszram,4/4/2020,negative,-0.245833333
RT Seeking coronavirus relief firm with Kushner ties emails Trump admin via,ReissenweberJoh,4/4/2020,negative,-0.2
RT Coronavirus live updates Total U S cases now over 300 000 and deaths surpass 8 000 via,ypramudya,4/4/2020,positive,0.068181818
RT We re trying to balance the emotional and physical health of our counselors with the needs of our callers and our chat visito,KicheKicheb,4/4/2020,neutral,0
RT As coronavirus surges non COVID medical emergencies take a back seat putting patients at risk,eclubproject,4/4/2020,neutral,0
RT Singer Marianne Faithfull hospitalized with COVID 19 via,Chance4Gardener,4/4/2020,neutral,0
RT sharp Queen Elizabeth to give rare televised speech about the coronavirus via,Vanessa75998849,4/4/2020,positive,0.0875
RT WATCH Firefighters applaud healthcare workers who are fighting coronavirus at Elmhurst hospital in New York City,EdwardIwata,4/4/2020,positive,0.136363636
RT PLS REPORT It s Crucial That China BanYulin The DCMT amp WetMarkets Permanently Sick and Healthy,merrinbuchangm1,4/4/2020,negative,-0.071428571
RT Seeking coronavirus relief firm with Kushner ties emails Trump admin via,plbailey,4/4/2020,negative,-0.2
RT A dozen experts tell The Trump administration s decision to let states chart their own responses to the cor,polarbearish,4/4/2020,positive,0.6
RT We re trying to balance the emotional and physical health of our counselors with the needs of our callers and our chat visito,MaryBur71233913,4/4/2020,neutral,0
RT Queen Elizabeth II will give a rare televised address on Sunday night to address the coronavirus pandemic Buckingham Palace s,a_naxim,4/4/2020,positive,0.3
